ensg	biotype
ENSG00000287853.1	lncRNA
ENSG00000250917.1	lncRNA
ENSG00000272945.1	lncRNA
ENSG00000236388.1	lncRNA
ENSG00000231795.1	lncRNA
ENSG00000277558.1	lncRNA
ENSG00000286803.1	lncRNA
ENSG00000278367.1	lncRNA
ENSG00000235214.1	lncRNA
ENSG00000204183.3	lncRNA
ENSG00000230155.7	lncRNA
ENSG00000260032.2	lncRNA
ENSG00000234139.5	lncRNA
ENSG00000277235.1	lncRNA
ENSG00000237063.1	lncRNA
ENSG00000232406.8	lncRNA
ENSG00000278035.1	lncRNA
ENSG00000232907.9	lncRNA
ENSG00000289373.1	lncRNA
ENSG00000269846.1	lncRNA
ENSG00000286240.1	lncRNA
ENSG00000276603.1	lncRNA
ENSG00000274469.2	lncRNA
ENSG00000225759.1	lncRNA
ENSG00000204117.2	lncRNA
ENSG00000277550.1	lncRNA
ENSG00000277829.1	lncRNA
ENSG00000285144.1	lncRNA
ENSG00000285347.1	lncRNA
ENSG00000285100.1	lncRNA
ENSG00000206249.3	lncRNA
ENSG00000275285.1	lncRNA
ENSG00000224635.2	lncRNA
ENSG00000275401.1	lncRNA
ENSG00000289012.1	lncRNA
ENSG00000274825.1	lncRNA
ENSG00000261431.1	lncRNA
ENSG00000277581.1	lncRNA
ENSG00000230324.1	lncRNA
ENSG00000287983.1	lncRNA
ENSG00000286083.1	lncRNA
ENSG00000229976.2	lncRNA
ENSG00000237767.3	lncRNA
ENSG00000233415.1	lncRNA
ENSG00000223410.1	lncRNA
ENSG00000229771.2	lncRNA
ENSG00000286972.1	lncRNA
ENSG00000226648.2	lncRNA
ENSG00000273951.1	lncRNA
ENSG00000288843.1	lncRNA
ENSG00000225458.1	lncRNA
ENSG00000228959.1	lncRNA
ENSG00000229042.2	lncRNA
ENSG00000227599.1	lncRNA
ENSG00000233508.4	lncRNA
ENSG00000226143.1	lncRNA
ENSG00000282876.1	lncRNA
ENSG00000233277.1	lncRNA
ENSG00000287570.1	lncRNA
ENSG00000223891.7	lncRNA
ENSG00000226812.2	lncRNA
ENSG00000229005.2	lncRNA
ENSG00000233376.1	lncRNA
ENSG00000168746.8	lncRNA
ENSG00000283440.1	lncRNA
ENSG00000132832.10	lncRNA
ENSG00000244558.6	lncRNA
ENSG00000276223.1	lncRNA
ENSG00000286100.1	lncRNA
ENSG00000227477.1	lncRNA
ENSG00000289172.1	lncRNA
ENSG00000275894.1	lncRNA
ENSG00000277022.1	lncRNA
ENSG00000237464.1	lncRNA
ENSG00000271984.1	lncRNA
ENSG00000285796.1	lncRNA
ENSG00000204044.6	lncRNA
ENSG00000229957.1	lncRNA
ENSG00000273828.2	lncRNA
ENSG00000283757.1	lncRNA
ENSG00000273893.1	lncRNA
ENSG00000271784.1	lncRNA
ENSG00000236028.1	lncRNA
ENSG00000267882.2	lncRNA
ENSG00000273451.1	lncRNA
ENSG00000231119.2	lncRNA
ENSG00000289329.1	lncRNA
ENSG00000224565.2	lncRNA
ENSG00000255438.2	lncRNA
ENSG00000234967.2	lncRNA
ENSG00000228503.1	lncRNA
ENSG00000287443.1	lncRNA
ENSG00000237423.3	lncRNA
ENSG00000229522.1	lncRNA
ENSG00000286179.1	lncRNA
ENSG00000287335.1	lncRNA
ENSG00000276923.1	lncRNA
ENSG00000287107.1	lncRNA
ENSG00000289072.1	lncRNA
ENSG00000288083.1	lncRNA
ENSG00000286063.1	lncRNA
ENSG00000235621.10	lncRNA
ENSG00000236874.1	lncRNA
ENSG00000274261.2	lncRNA
ENSG00000281365.1	lncRNA
ENSG00000281460.1	lncRNA
ENSG00000286159.1	lncRNA
ENSG00000278231.1	lncRNA
ENSG00000227431.6	lncRNA
ENSG00000231265.1	lncRNA
ENSG00000237595.6	lncRNA
ENSG00000234698.1	lncRNA
ENSG00000231742.6	lncRNA
ENSG00000277449.1	lncRNA
ENSG00000224397.8	lncRNA
ENSG00000203999.9	lncRNA
ENSG00000233077.2	lncRNA
ENSG00000232043.1	lncRNA
ENSG00000234693.1	lncRNA
ENSG00000259456.4	lncRNA
ENSG00000232358.1	lncRNA
ENSG00000227964.1	lncRNA
ENSG00000287511.1	lncRNA
ENSG00000234948.2	lncRNA
ENSG00000225785.1	lncRNA
ENSG00000232465.1	lncRNA
ENSG00000232294.6	lncRNA
ENSG00000286250.1	lncRNA
ENSG00000232286.1	lncRNA
ENSG00000286865.1	lncRNA
ENSG00000223492.1	lncRNA
ENSG00000227705.1	lncRNA
ENSG00000271774.1	lncRNA
ENSG00000231703.2	lncRNA
ENSG00000259723.1	lncRNA
ENSG00000197670.6	lncRNA
ENSG00000235415.1	lncRNA
ENSG00000287886.1	lncRNA
ENSG00000225563.2	lncRNA
ENSG00000236352.1	lncRNA
ENSG00000286587.1	lncRNA
ENSG00000286229.1	lncRNA
ENSG00000235166.8	lncRNA
ENSG00000224008.1	lncRNA
ENSG00000275923.1	lncRNA
ENSG00000287478.1	lncRNA
ENSG00000286006.2	lncRNA
ENSG00000230843.1	lncRNA
ENSG00000287079.1	lncRNA
ENSG00000225657.2	lncRNA
ENSG00000289199.1	lncRNA
ENSG00000231604.2	lncRNA
ENSG00000231078.1	lncRNA
ENSG00000203266.3	lncRNA
ENSG00000288086.1	lncRNA
ENSG00000288946.1	lncRNA
ENSG00000235032.1	lncRNA
ENSG00000226308.1	lncRNA
ENSG00000218018.4	lncRNA
ENSG00000286052.1	lncRNA
ENSG00000227297.1	lncRNA
ENSG00000278709.2	lncRNA
ENSG00000203971.2	lncRNA
ENSG00000275852.1	lncRNA
ENSG00000225708.6	lncRNA
ENSG00000254620.1	lncRNA
ENSG00000268941.2	lncRNA
ENSG00000254419.1	lncRNA
ENSG00000270279.1	lncRNA
ENSG00000268649.5	lncRNA
ENSG00000235590.8	lncRNA
ENSG00000268333.1	lncRNA
ENSG00000225806.8	lncRNA
ENSG00000270951.1	lncRNA
ENSG00000285091.1	lncRNA
ENSG00000225129.1	lncRNA
ENSG00000230352.1	lncRNA
ENSG00000286309.1	lncRNA
ENSG00000287752.1	lncRNA
ENSG00000227282.1	lncRNA
ENSG00000238194.2	lncRNA
ENSG00000176659.10	lncRNA
ENSG00000276093.1	lncRNA
ENSG00000228340.7	lncRNA
ENSG00000276627.3	lncRNA
ENSG00000261035.1	lncRNA
ENSG00000229755.1	lncRNA
ENSG00000229606.2	lncRNA
ENSG00000289577.1	lncRNA
ENSG00000286232.1	lncRNA
ENSG00000276786.1	lncRNA
ENSG00000277270.2	lncRNA
ENSG00000179253.3	lncRNA
ENSG00000225106.1	lncRNA
ENSG00000283078.1	lncRNA
ENSG00000289236.1	lncRNA
ENSG00000289537.1	lncRNA
ENSG00000226332.2	lncRNA
ENSG00000228812.8	lncRNA
ENSG00000273619.1	lncRNA
ENSG00000275437.1	lncRNA
ENSG00000233017.3	lncRNA
ENSG00000272050.1	lncRNA
ENSG00000260542.1	lncRNA
ENSG00000289548.1	lncRNA
ENSG00000174403.17	lncRNA
ENSG00000174407.14	lncRNA
ENSG00000264490.3	lncRNA
ENSG00000273812.3	lncRNA
ENSG00000289634.1	lncRNA
ENSG00000232121.1	lncRNA
ENSG00000229882.1	lncRNA
ENSG00000167046.4	lncRNA
ENSG00000277496.1	lncRNA
ENSG00000276317.1	lncRNA
ENSG00000232803.1	lncRNA
ENSG00000237687.2	lncRNA
ENSG00000223669.1	lncRNA
ENSG00000228705.3	lncRNA
ENSG00000229873.1	lncRNA
ENSG00000273759.1	lncRNA
ENSG00000272259.5	lncRNA
ENSG00000125514.9	lncRNA
ENSG00000237119.1	lncRNA
ENSG00000231133.8	lncRNA
ENSG00000225978.3	lncRNA
ENSG00000287324.1	lncRNA
ENSG00000260416.1	lncRNA
ENSG00000286628.1	lncRNA
ENSG00000231977.2	lncRNA
ENSG00000273821.1	lncRNA
ENSG00000275620.1	lncRNA
ENSG00000203900.2	lncRNA
ENSG00000280936.1	lncRNA
ENSG00000226390.1	lncRNA
ENSG00000230226.1	lncRNA
ENSG00000275812.1	lncRNA
ENSG00000232442.2	lncRNA
ENSG00000274501.1	lncRNA
ENSG00000229299.2	lncRNA
ENSG00000231208.4	lncRNA
ENSG00000268858.2	lncRNA
ENSG00000280213.1	lncRNA
ENSG00000237371.1	lncRNA
ENSG00000286999.1	lncRNA
ENSG00000149656.8	lncRNA
ENSG00000279687.1	lncRNA
ENSG00000279669.1	lncRNA
ENSG00000279094.3	lncRNA
ENSG00000274333.4	lncRNA
ENSG00000279784.1	lncRNA
ENSG00000279064.1	lncRNA
ENSG00000280191.3	lncRNA
ENSG00000280095.1	lncRNA
ENSG00000280179.1	lncRNA
ENSG00000288187.1	lncRNA
ENSG00000275496.4	lncRNA
ENSG00000278903.4	lncRNA
ENSG00000278927.1	lncRNA
ENSG00000280145.3	lncRNA
ENSG00000278878.1	lncRNA
ENSG00000280164.1	lncRNA
ENSG00000279998.1	lncRNA
ENSG00000278955.3	lncRNA
ENSG00000279751.1	lncRNA
ENSG00000280018.4	lncRNA
ENSG00000278884.1	lncRNA
ENSG00000277067.4	lncRNA
ENSG00000276077.4	lncRNA
ENSG00000277991.4	lncRNA
ENSG00000278996.1	lncRNA
ENSG00000280800.1	lncRNA
ENSG00000281383.1	lncRNA
ENSG00000280441.3	lncRNA
ENSG00000280614.1	lncRNA
ENSG00000281181.1	lncRNA
ENSG00000279579.3	lncRNA
ENSG00000286033.1	lncRNA
ENSG00000279501.1	lncRNA
ENSG00000278932.5	lncRNA
ENSG00000286103.1	lncRNA
ENSG00000279321.1	lncRNA
ENSG00000279851.2	lncRNA
ENSG00000277693.2	lncRNA
ENSG00000273840.1	lncRNA
ENSG00000229306.1	lncRNA
ENSG00000280108.2	lncRNA
ENSG00000228159.2	lncRNA
ENSG00000224922.1	lncRNA
ENSG00000224905.8	lncRNA
ENSG00000223662.1	lncRNA
ENSG00000232884.10	lncRNA
ENSG00000235609.7	lncRNA
ENSG00000281903.2	lncRNA
ENSG00000235277.1	lncRNA
ENSG00000229047.1	lncRNA
ENSG00000231201.1	lncRNA
ENSG00000236471.1	lncRNA
ENSG00000288536.1	lncRNA
ENSG00000288555.1	lncRNA
ENSG00000288578.1	lncRNA
ENSG00000229425.4	lncRNA
ENSG00000224247.1	lncRNA
ENSG00000215386.14	lncRNA
ENSG00000270071.4	lncRNA
ENSG00000270139.1	lncRNA
ENSG00000287066.1	lncRNA
ENSG00000269950.1	lncRNA
ENSG00000237735.2	lncRNA
ENSG00000232886.1	lncRNA
ENSG00000232560.7	lncRNA
ENSG00000226956.1	lncRNA
ENSG00000240770.5	lncRNA
ENSG00000244676.5	lncRNA
ENSG00000231755.1	lncRNA
ENSG00000227330.1	lncRNA
ENSG00000228708.1	lncRNA
ENSG00000224141.6	lncRNA
ENSG00000230233.1	lncRNA
ENSG00000232193.1	lncRNA
ENSG00000226204.1	lncRNA
ENSG00000235965.2	lncRNA
ENSG00000229289.1	lncRNA
ENSG00000231620.1	lncRNA
ENSG00000233480.2	lncRNA
ENSG00000233236.1	lncRNA
ENSG00000224924.8	lncRNA
ENSG00000226771.1	lncRNA
ENSG00000234730.1	lncRNA
ENSG00000237527.1	lncRNA
ENSG00000238265.1	lncRNA
ENSG00000233997.5	lncRNA
ENSG00000227075.1	lncRNA
ENSG00000233215.6	lncRNA
ENSG00000184856.7	lncRNA
ENSG00000226043.2	lncRNA
ENSG00000234034.1	lncRNA
ENSG00000230972.1	lncRNA
ENSG00000286222.1	lncRNA
ENSG00000228592.2	lncRNA
ENSG00000227716.1	lncRNA
ENSG00000288094.1	lncRNA
ENSG00000287612.1	lncRNA
ENSG00000231986.1	lncRNA
ENSG00000235564.2	lncRNA
ENSG00000287801.1	lncRNA
ENSG00000226996.5	lncRNA
ENSG00000224018.2	lncRNA
ENSG00000224832.2	lncRNA
ENSG00000237484.6	lncRNA
ENSG00000226983.3	lncRNA
ENSG00000227090.1	lncRNA
ENSG00000230379.5	lncRNA
ENSG00000244278.1	lncRNA
ENSG00000232512.6	lncRNA
ENSG00000223870.1	lncRNA
ENSG00000222042.2	lncRNA
ENSG00000185433.11	lncRNA
ENSG00000229962.2	lncRNA
ENSG00000234883.7	lncRNA
ENSG00000260583.1	lncRNA
ENSG00000287109.1	lncRNA
ENSG00000224541.1	lncRNA
ENSG00000273492.6	lncRNA
ENSG00000286902.1	lncRNA
ENSG00000229025.1	lncRNA
ENSG00000232692.1	lncRNA
ENSG00000197934.8	lncRNA
ENSG00000273115.1	lncRNA
ENSG00000223563.1	lncRNA
ENSG00000231236.2	lncRNA
ENSG00000236332.2	lncRNA
ENSG00000234052.2	lncRNA
ENSG00000225298.5	lncRNA
ENSG00000234083.1	lncRNA
ENSG00000178457.3	lncRNA
ENSG00000236532.6	lncRNA
ENSG00000232855.7	lncRNA
ENSG00000226935.6	lncRNA
ENSG00000273254.1	lncRNA
ENSG00000231125.2	lncRNA
ENSG00000286018.1	lncRNA
ENSG00000224649.1	lncRNA
ENSG00000215533.8	lncRNA
ENSG00000248476.1	lncRNA
ENSG00000273017.1	lncRNA
ENSG00000232118.2	lncRNA
ENSG00000228817.4	lncRNA
ENSG00000234293.1	lncRNA
ENSG00000273464.1	lncRNA
ENSG00000174680.10	lncRNA
ENSG00000259981.1	lncRNA
ENSG00000227342.1	lncRNA
ENSG00000286643.1	lncRNA
ENSG00000237594.2	lncRNA
ENSG00000234509.1	lncRNA
ENSG00000273271.1	lncRNA
ENSG00000273091.1	lncRNA
ENSG00000237138.1	lncRNA
ENSG00000230323.6	lncRNA
ENSG00000261610.1	lncRNA
ENSG00000227256.1	lncRNA
ENSG00000232623.1	lncRNA
ENSG00000256073.3	lncRNA
ENSG00000238197.7	lncRNA
ENSG00000205930.10	lncRNA
ENSG00000232360.1	lncRNA
ENSG00000227757.3	lncRNA
ENSG00000228961.1	lncRNA
ENSG00000232539.1	lncRNA
ENSG00000226527.2	lncRNA
ENSG00000226433.2	lncRNA
ENSG00000229086.5	lncRNA
ENSG00000223799.2	lncRNA
ENSG00000289238.1	lncRNA
ENSG00000231355.1	lncRNA
ENSG00000237945.8	lncRNA
ENSG00000273102.2	lncRNA
ENSG00000272657.1	lncRNA
ENSG00000227456.9	lncRNA
ENSG00000214955.5	lncRNA
ENSG00000225555.2	lncRNA
ENSG00000273104.1	lncRNA
ENSG00000272958.1	lncRNA
ENSG00000230978.2	lncRNA
ENSG00000234380.2	lncRNA
ENSG00000286153.1	lncRNA
ENSG00000234703.1	lncRNA
ENSG00000230794.1	lncRNA
ENSG00000231106.3	lncRNA
ENSG00000236677.1	lncRNA
ENSG00000230212.6	lncRNA
ENSG00000289001.1	lncRNA
ENSG00000236119.1	lncRNA
ENSG00000233393.2	lncRNA
ENSG00000273199.1	lncRNA
ENSG00000228107.1	lncRNA
ENSG00000289221.1	lncRNA
ENSG00000230479.1	lncRNA
ENSG00000233818.1	lncRNA
ENSG00000286517.1	lncRNA
ENSG00000286852.1	lncRNA
ENSG00000231324.1	lncRNA
ENSG00000224269.1	lncRNA
ENSG00000237646.1	lncRNA
ENSG00000224790.3	lncRNA
ENSG00000270116.1	lncRNA
ENSG00000228677.1	lncRNA
ENSG00000230366.9	lncRNA
ENSG00000242553.1	lncRNA
ENSG00000272948.2	lncRNA
ENSG00000287637.1	lncRNA
ENSG00000273210.1	lncRNA
ENSG00000286717.1	lncRNA
ENSG00000233213.1	lncRNA
ENSG00000289538.1	lncRNA
ENSG00000184029.9	lncRNA
ENSG00000223608.1	lncRNA
ENSG00000198054.12	lncRNA
ENSG00000233316.4	lncRNA
ENSG00000226012.1	lncRNA
ENSG00000231231.5	lncRNA
ENSG00000289404.1	lncRNA
ENSG00000287470.1	lncRNA
ENSG00000223806.8	lncRNA
ENSG00000205622.12	lncRNA
ENSG00000229986.1	lncRNA
ENSG00000287082.1	lncRNA
ENSG00000229925.1	lncRNA
ENSG00000289445.1	lncRNA
ENSG00000232837.1	lncRNA
ENSG00000235888.4	lncRNA
ENSG00000237609.1	lncRNA
ENSG00000272991.1	lncRNA
ENSG00000237373.1	lncRNA
ENSG00000255568.3	lncRNA
ENSG00000238141.2	lncRNA
ENSG00000184809.13	lncRNA
ENSG00000225330.1	lncRNA
ENSG00000231713.2	lncRNA
ENSG00000235123.5	lncRNA
ENSG00000233756.5	lncRNA
ENSG00000288069.1	lncRNA
ENSG00000286425.1	lncRNA
ENSG00000226496.3	lncRNA
ENSG00000280109.3	lncRNA
ENSG00000224388.1	lncRNA
ENSG00000228318.3	lncRNA
ENSG00000232806.1	lncRNA
ENSG00000223400.1	lncRNA
ENSG00000286027.1	lncRNA
ENSG00000227702.1	lncRNA
ENSG00000236384.7	lncRNA
ENSG00000232401.2	lncRNA
ENSG00000236883.1	lncRNA
ENSG00000289513.1	lncRNA
ENSG00000236545.1	lncRNA
ENSG00000227698.1	lncRNA
ENSG00000237232.9	lncRNA
ENSG00000289322.1	lncRNA
ENSG00000184385.2	lncRNA
ENSG00000239930.2	lncRNA
ENSG00000231867.1	lncRNA
ENSG00000235772.1	lncRNA
ENSG00000225431.1	lncRNA
ENSG00000235023.1	lncRNA
ENSG00000225731.1	lncRNA
ENSG00000283051.1	lncRNA
ENSG00000233754.2	lncRNA
ENSG00000225218.1	lncRNA
ENSG00000224100.1	lncRNA
ENSG00000286549.1	lncRNA
ENSG00000236663.1	lncRNA
ENSG00000228120.2	lncRNA
ENSG00000237864.1	lncRNA
ENSG00000237989.2	lncRNA
ENSG00000225637.1	lncRNA
ENSG00000188660.4	lncRNA
ENSG00000185186.10	lncRNA
ENSG00000223975.1	lncRNA
ENSG00000287507.1	lncRNA
ENSG00000215458.8	lncRNA
ENSG00000289546.1	lncRNA
ENSG00000225331.1	lncRNA
ENSG00000285413.1	lncRNA
ENSG00000237604.1	lncRNA
ENSG00000232124.3	lncRNA
ENSG00000278158.1	lncRNA
ENSG00000275799.1	lncRNA
ENSG00000232010.1	lncRNA
ENSG00000241728.5	lncRNA
ENSG00000184441.4	lncRNA
ENSG00000232969.1	lncRNA
ENSG00000260256.1	lncRNA
ENSG00000230061.2	lncRNA
ENSG00000229356.1	lncRNA
ENSG00000274225.1	lncRNA
ENSG00000228709.2	lncRNA
ENSG00000277352.1	lncRNA
ENSG00000235890.2	lncRNA
ENSG00000182912.6	lncRNA
ENSG00000287088.1	lncRNA
ENSG00000289144.1	lncRNA
ENSG00000236519.2	lncRNA
ENSG00000289009.1	lncRNA
ENSG00000227039.7	lncRNA
ENSG00000273027.1	lncRNA
ENSG00000183250.13	lncRNA
ENSG00000272825.1	lncRNA
ENSG00000276529.1	lncRNA
ENSG00000234880.1	lncRNA
ENSG00000261706.1	lncRNA
ENSG00000275874.1	lncRNA
ENSG00000267857.2	lncRNA
ENSG00000182586.9	lncRNA
ENSG00000223768.3	lncRNA
ENSG00000286262.1	lncRNA
ENSG00000184274.3	lncRNA
ENSG00000288842.1	lncRNA
ENSG00000229382.1	lncRNA
ENSG00000237664.1	lncRNA
ENSG00000289448.1	lncRNA
ENSG00000228355.1	lncRNA
ENSG00000273796.1	lncRNA
ENSG00000224574.1	lncRNA
ENSG00000183535.9	lncRNA
ENSG00000288885.1	lncRNA
ENSG00000233922.4	lncRNA
ENSG00000286082.1	lncRNA
ENSG00000286594.1	lncRNA
ENSG00000275139.1	lncRNA
ENSG00000205424.2	lncRNA
ENSG00000286886.1	lncRNA
ENSG00000276633.1	lncRNA
ENSG00000280604.1	lncRNA
ENSG00000274248.1	lncRNA
ENSG00000289224.1	lncRNA
ENSG00000224413.1	lncRNA
ENSG00000228235.1	lncRNA
ENSG00000226115.1	lncRNA
ENSG00000227438.1	lncRNA
ENSG00000237338.1	lncRNA
ENSG00000228404.1	lncRNA
ENSG00000223901.2	lncRNA
ENSG00000215424.10	lncRNA
ENSG00000228137.1	lncRNA
ENSG00000239415.1	lncRNA
ENSG00000289421.1	lncRNA
ENSG00000223692.1	lncRNA
ENSG00000289511.1	lncRNA
ENSG00000279973.2	lncRNA
ENSG00000280341.1	lncRNA
ENSG00000279442.1	lncRNA
ENSG00000233408.1	lncRNA
ENSG00000230471.1	lncRNA
ENSG00000236666.1	lncRNA
ENSG00000225255.6	lncRNA
ENSG00000206195.11	lncRNA
ENSG00000272872.1	lncRNA
ENSG00000233866.1	lncRNA
ENSG00000273362.1	lncRNA
ENSG00000287285.1	lncRNA
ENSG00000283633.1	lncRNA
ENSG00000267338.1	lncRNA
ENSG00000189295.13	lncRNA
ENSG00000273244.1	lncRNA
ENSG00000288024.1	lncRNA
ENSG00000235343.2	lncRNA
ENSG00000237689.1	lncRNA
ENSG00000273203.1	lncRNA
ENSG00000273442.1	lncRNA
ENSG00000235478.6	lncRNA
ENSG00000185837.4	lncRNA
ENSG00000241832.1	lncRNA
ENSG00000286195.1	lncRNA
ENSG00000236754.5	lncRNA
ENSG00000269220.1	lncRNA
ENSG00000286990.1	lncRNA
ENSG00000235445.1	lncRNA
ENSG00000234913.1	lncRNA
ENSG00000235295.2	lncRNA
ENSG00000225335.3	lncRNA
ENSG00000280007.1	lncRNA
ENSG00000187979.4	lncRNA
ENSG00000288811.1	lncRNA
ENSG00000274044.5	lncRNA
ENSG00000276874.1	lncRNA
ENSG00000277870.5	lncRNA
ENSG00000277017.1	lncRNA
ENSG00000278044.1	lncRNA
ENSG00000182824.7	lncRNA
ENSG00000276095.2	lncRNA
ENSG00000279987.1	lncRNA
ENSG00000280418.1	lncRNA
ENSG00000273032.3	lncRNA
ENSG00000273311.1	lncRNA
ENSG00000281530.1	lncRNA
ENSG00000223461.1	lncRNA
ENSG00000272682.1	lncRNA
ENSG00000289481.1	lncRNA
ENSG00000260924.2	lncRNA
ENSG00000286367.1	lncRNA
ENSG00000287146.1	lncRNA
ENSG00000185065.6	lncRNA
ENSG00000273300.1	lncRNA
ENSG00000273212.1	lncRNA
ENSG00000287652.1	lncRNA
ENSG00000281548.1	lncRNA
ENSG00000225007.1	lncRNA
ENSG00000236540.7	lncRNA
ENSG00000268292.1	lncRNA
ENSG00000243762.1	lncRNA
ENSG00000249923.1	lncRNA
ENSG00000236499.2	lncRNA
ENSG00000273343.1	lncRNA
ENSG00000273139.1	lncRNA
ENSG00000188280.11	lncRNA
ENSG00000235578.1	lncRNA
ENSG00000287446.1	lncRNA
ENSG00000236003.1	lncRNA
ENSG00000272600.1	lncRNA
ENSG00000237476.1	lncRNA
ENSG00000285314.1	lncRNA
ENSG00000272829.1	lncRNA
ENSG00000230513.3	lncRNA
ENSG00000161149.12	lncRNA
ENSG00000226872.2	lncRNA
ENSG00000197210.7	lncRNA
ENSG00000234503.1	lncRNA
ENSG00000206142.9	lncRNA
ENSG00000237407.1	lncRNA
ENSG00000279920.2	lncRNA
ENSG00000273342.1	lncRNA
ENSG00000207751.3	lncRNA
ENSG00000272954.1	lncRNA
ENSG00000286365.1	lncRNA
ENSG00000286127.1	lncRNA
ENSG00000289564.1	lncRNA
ENSG00000224086.6	lncRNA
ENSG00000278657.1	lncRNA
ENSG00000279278.1	lncRNA
ENSG00000274422.1	lncRNA
ENSG00000234630.1	lncRNA
ENSG00000286129.1	lncRNA
ENSG00000220891.1	lncRNA
ENSG00000286941.1	lncRNA
ENSG00000223999.1	lncRNA
ENSG00000288861.1	lncRNA
ENSG00000289120.1	lncRNA
ENSG00000236611.1	lncRNA
ENSG00000234928.2	lncRNA
ENSG00000178248.11	lncRNA
ENSG00000287864.1	lncRNA
ENSG00000225413.2	lncRNA
ENSG00000280623.1	lncRNA
ENSG00000224277.5	lncRNA
ENSG00000272733.1	lncRNA
ENSG00000211683.3	lncRNA
ENSG00000228315.12	lncRNA
ENSG00000272973.1	lncRNA
ENSG00000279467.1	lncRNA
ENSG00000218537.1	lncRNA
ENSG00000273295.1	lncRNA
ENSG00000272787.1	lncRNA
ENSG00000232545.1	lncRNA
ENSG00000178803.12	lncRNA
ENSG00000228923.1	lncRNA
ENSG00000230947.2	lncRNA
ENSG00000284070.1	lncRNA
ENSG00000282012.1	lncRNA
ENSG00000279085.1	lncRNA
ENSG00000279548.1	lncRNA
ENSG00000279006.1	lncRNA
ENSG00000279110.1	lncRNA
ENSG00000203280.4	lncRNA
ENSG00000236641.2	lncRNA
ENSG00000279298.1	lncRNA
ENSG00000233577.6	lncRNA
ENSG00000285968.1	lncRNA
ENSG00000272942.1	lncRNA
ENSG00000272798.1	lncRNA
ENSG00000272977.1	lncRNA
ENSG00000234884.2	lncRNA
ENSG00000237387.1	lncRNA
ENSG00000278960.1	lncRNA
ENSG00000231933.7	lncRNA
ENSG00000232464.1	lncRNA
ENSG00000236464.1	lncRNA
ENSG00000229770.2	lncRNA
ENSG00000224192.2	lncRNA
ENSG00000261188.2	lncRNA
ENSG00000286326.1	lncRNA
ENSG00000225783.9	lncRNA
ENSG00000206028.1	lncRNA
ENSG00000244625.7	lncRNA
ENSG00000223704.2	lncRNA
ENSG00000235271.6	lncRNA
ENSG00000279440.1	lncRNA
ENSG00000279914.1	lncRNA
ENSG00000279848.1	lncRNA
ENSG00000236858.2	lncRNA
ENSG00000280025.1	lncRNA
ENSG00000231405.1	lncRNA
ENSG00000238195.1	lncRNA
ENSG00000233521.8	lncRNA
ENSG00000233574.1	lncRNA
ENSG00000223726.1	lncRNA
ENSG00000226741.2	lncRNA
ENSG00000230051.3	lncRNA
ENSG00000280445.1	lncRNA
ENSG00000287034.1	lncRNA
ENSG00000227880.1	lncRNA
ENSG00000224027.1	lncRNA
ENSG00000289489.1	lncRNA
ENSG00000227838.1	lncRNA
ENSG00000231495.1	lncRNA
ENSG00000226169.1	lncRNA
ENSG00000226471.7	lncRNA
ENSG00000272858.1	lncRNA
ENSG00000235786.1	lncRNA
ENSG00000177993.3	lncRNA
ENSG00000226772.1	lncRNA
ENSG00000237015.1	lncRNA
ENSG00000273216.1	lncRNA
ENSG00000225465.10	lncRNA
ENSG00000282816.1	lncRNA
ENSG00000234208.1	lncRNA
ENSG00000232396.2	lncRNA
ENSG00000239446.1	lncRNA
ENSG00000287967.1	lncRNA
ENSG00000279159.1	lncRNA
ENSG00000227117.6	lncRNA
ENSG00000225676.2	lncRNA
ENSG00000232530.1	lncRNA
ENSG00000268812.3	lncRNA
ENSG00000273350.1	lncRNA
ENSG00000272689.1	lncRNA
ENSG00000273428.4	lncRNA
ENSG00000181123.8	lncRNA
ENSG00000223831.1	lncRNA
ENSG00000235989.4	lncRNA
ENSG00000269987.1	lncRNA
ENSG00000269972.1	lncRNA
ENSG00000278920.1	lncRNA
ENSG00000273387.1	lncRNA
ENSG00000254835.1	lncRNA
ENSG00000228839.5	lncRNA
ENSG00000213888.3	lncRNA
ENSG00000240591.2	lncRNA
ENSG00000287817.1	lncRNA
ENSG00000128254.16	lncRNA
ENSG00000227519.1	lncRNA
ENSG00000230866.2	lncRNA
ENSG00000239674.2	lncRNA
ENSG00000230120.1	lncRNA
ENSG00000242082.2	lncRNA
ENSG00000273325.1	lncRNA
ENSG00000234626.2	lncRNA
ENSG00000205853.12	lncRNA
ENSG00000230736.2	lncRNA
ENSG00000241954.1	lncRNA
ENSG00000236054.1	lncRNA
ENSG00000229673.1	lncRNA
ENSG00000231253.2	lncRNA
ENSG00000228622.1	lncRNA
ENSG00000232073.1	lncRNA
ENSG00000230741.1	lncRNA
ENSG00000232081.1	lncRNA
ENSG00000273082.1	lncRNA
ENSG00000236052.2	lncRNA
ENSG00000224404.2	lncRNA
ENSG00000280356.1	lncRNA
ENSG00000234891.1	lncRNA
ENSG00000237316.1	lncRNA
ENSG00000286592.1	lncRNA
ENSG00000273068.1	lncRNA
ENSG00000273176.1	lncRNA
ENSG00000282602.1	lncRNA
ENSG00000282041.1	lncRNA
ENSG00000273044.1	lncRNA
ENSG00000288777.1	lncRNA
ENSG00000268818.2	lncRNA
ENSG00000228587.1	lncRNA
